Category,Run_ID,Sample_ID,Label,Score_Original,Score_Removed,Removed_Rationales
sci.space,2,201,Anomaly,0.7542616128921509,0.757573127746582,"['##usly', '##ace', 'i', '##sms', 'one', 'pan', 'a', 'back', 'abe', 'have', 'month', 'had', 'first', 'so', 'in', 'has', ',', 'to', 'after', 'technologies', 'with', 'to', 'when', 'previously', 'less']"
sci.space,2,202,Anomaly,0.7549850940704346,0.7703073620796204,"['[SEP]', 'ir', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,3,0,Normal,0.5839424133300781,0.582777738571167,"['are', '.', 'email', '.', '.', '.', 'etc', 'nasa', 'contact', '.', 'e', 'consider', 'esa', 'archive', ',', 'g', 'should', 'questions', '(', 'grants', 'resume', 'requests', 'activities', 'ready', 'typically']"
sci.space,3,1,Normal,0.5831473469734192,0.5827158093452454,"['signed', 'shielding', 'solar', 'treaties', 'you', '=', 'negotiated', 't', 'i', '?', ""'"", 'invest', 'electronics', '##lta', 'alter', 'references', 'photo', ',', '##vo', 'solar', 'rather', 'dynamic', 'problem', 'solar', '*']"
sci.space,3,2,Normal,0.5824730396270752,0.5821781754493713,"['astro', 'years', 'researchers', 'available', '.', 'well', 'skies', 'sky', 'money', 'clear', '""', '.', '##sw', 'discount', '-', 'states', ',', '""', 'rates', 'henry', 'cleaning', 'hours', 'back', ',', '##pers']"
sci.space,3,3,Normal,0.5905911922454834,0.5831745266914368,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,3,4,Normal,0.5824977159500122,0.5777225494384766,"['an', 'business', ',', 'piece', 'interesting', 'on', 'that', 'romance', 'reading', 'in', 'the', ""'"", ')', 'physics', ',', 'flame', 'clear', '""', 'for', 'weekly', ',', 's', 'wars', ""'"", 'opinion']"
sci.space,3,198,Anomaly,0.5874483585357666,0.5858062505722046,"['air', '?', 'bel', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,3,199,Anomaly,0.5959563255310059,0.580035924911499,"['offer', '.', '.', 'best', '.', 'leaves', '.', '.', '.', ')', 'way', '.', 'or', '.', '.', 'phil', '.', '.', '.', '150', '>', 'arrives', '.', 'ticket', '8']"
sci.space,3,200,Anomaly,0.5817084312438965,0.5815842151641846,"['win', 't', ""'"", '##dc', 'lands', 'you', 'you', 'jim', 'can', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,3,201,Anomaly,0.5780808329582214,0.5748221278190613,"['congress', 'anger', 're', 'writing', 'grief', '##men', 'letter', 'strongly', 'wreckage', 'spur', 'dissolve', 'campaign', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,3,202,Anomaly,0.5809727907180786,0.5813510417938232,"['!', '.', 'thanks', 'posting', '.', 'return', 'lithium', 'am', 'address', 'advance', 'your', 'batteries', 'address', 'aa', 'mail', 'mail', 'battery', 'net', 'respond', 'source', 'my', 'i', 'me', 'hi', 'please']"
sci.space,4,0,Normal,0.7087275385856628,0.7052497863769531,"['etc', 'e', '.', 'g', 'jan', '.', ')', 'space', 'space', 'activities', '.', 'companies', ':', 'get', 'questions', 'esa', ',', 'large', ',', 'addresses', 'employment', 'nearest', 'not', 'nasa', 'resume']"
sci.space,4,1,Normal,0.7108336687088013,0.707526445388794,"['.', 're', 'solar', '##vo', 'a', '.', 'solar', 'you', ""'"", 'shielding', 'turbo', '.', 'altitude', '*', 'the', ')', '##nator', 'that', '*', ""'"", 'solar', 'proposed', 'drag', 'now', 'the']"
sci.space,4,2,Normal,0.7138354778289795,0.7051969766616821,"['[SEP]', 'discount', 'commercial', 'toronto', 'a', 'clear', 'skies', '##ee', 'service', 'yet', 'er', '.', 'your', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,4,3,Normal,0.7222363948822021,0.7176764011383057,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,4,4,Normal,0.7153429388999939,0.7096782326698303,"[')', 'flame', 'd', 'business', '1993', 'piece', 'reading', 's', ""'"", 'up', ""'"", 'p', '##1', 'example', ""'"", 'interesting', 'the', 'new', 'the', '""', 'd', 'for', 'space', 'thursday', 'stir']"
sci.space,4,198,Anomaly,0.7150765657424927,0.7111740708351135,"['.', 'around', 'ca', 'be', 'services', '##ping', '_', '##nig', 'ride', '##rg', '.', 'intimidating', 'up', 'once', '""', '|', 'was', 'jo', 'chop', 'em', 'i', 'was', 'it', '##500', 'han']"
sci.space,4,199,Anomaly,0.7097765207290649,0.7070077657699585,"['the', 'a', 'a', 'the', 'sexuality', '##sel', 'for', 'sometime', 'of', 'implicit', 'heterosexual', '##f', 'relationships', '##ly', 'wrong', 'leave', '##moral', 'this', 'have', 'we', 'told', 'tend', 'hanging', 'do', 'are']"
sci.space,4,200,Anomaly,0.7130454182624817,0.7044321298599243,"['.', '##nous', '>', '>', '>', 'amp', '>', 'sockets', 'amp', ',', '##ol', 'companies', '>', 'wires', 'unit', 'current', '##ere', 'amp', '>', 'amp', 'after', '##hen', 'connector', '>', 'simulate']"
sci.space,4,201,Anomaly,0.7275670766830444,0.7203535437583923,"['##3', '##38', '47', '##hli', '54', '_', '(', '##9', 'ed', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.space,4,202,Anomaly,0.7160946130752563,0.6922670602798462,"['[SEP]', 'an', '.', 'produce', 'i', '[CLS]', 'regularly', 'can', '""', 'first', 'd', 'firearm', ""'"", '1992', 'posting', 'flame', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,0,Normal,0.48441290855407715,0.4813910126686096,"['believers', 'rome', 'note', 'one', 'jen', 'lois', 'i', 's', '?', 'gay', 'paul', 'said', 'who', 'them', 'i', ""'"", '-', 'christ', '##s', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,1,Normal,0.48289597034454346,0.47179681062698364,"['[SEP]', 'here', 'a', 'gonzaga', 'a', 'gonzaga', '##s', 'all', 'aspirations', 'marquis', 'people', 'course', 'the', '##ge', 'must', 'youth', 'honoured', 'soldier', 'wanted', 'honoured', 'manner', 'the', 'imagined', 'brave', 'the']"
soc.religion.christian,0,2,Normal,0.4832865595817566,0.47752660512924194,"['religions', ""'"", 'i', 'i', '##sit', 'con', '##ment', '##s', 'various', 'ness', ""'"", 'pascal', '##lusion', 'i', 'di', 'frequently', ""'"", ""'"", 'inc', ""'"", '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,3,Normal,0.4801349937915802,0.4731394052505493,"['ed', 'time', '-', 'ahead', 'changes', 'caps', 'thanks', '!', 'mail', 'list', 'update', 'i', 'also', 'address', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,4,Normal,0.5012257099151611,0.4942004978656769,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,200,Anomaly,0.4811862111091614,0.4785355031490326,"['there', 'dos', 'computer', ""'"", 'fact', 'windows', 'bus', 'a', 'com', 'versa', 'vice', 'new', 'com', 'either', 'fact', 'mouse', 'com', 'go', 'and', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,0,201,Anomaly,0.4807567000389099,0.46509236097335815,"['[SEP]', 'hell', 'in', 'chapters', 'inferno', 're', 'into', '##tri', '##gut', 'one', 'match', 'piece', 'if', 'i', 'be', 'idea', 'light', 'a', 'the', 'best', 'i', 'them', 'a', 'eggs', 'event']"
soc.religion.christian,0,202,Anomaly,0.47931572794914246,0.4777129888534546,"['[SEP]', 'automobiles', 'op', '70s', ':', 'cars', 'apparently', '##ds', 'tony', 'clock', 'horror', ':', 'ed', 'free', 'subject', 'way', 'they', 'ford', 'late', 'right', 'they', '26', 'warp', 'to', 'haven']"
soc.religion.christian,0,203,Anomaly,0.4824635982513428,0.46135780215263367,"['[SEP]', 'launcher', '##llet', 'just', 'to', 'pulse', 'gates', 'pe', '##sf', 'once', '209', 'ones', 'to', '1', 'ten', 'as', 'trigger', 'pulse', '600', 'chips', 'mechanism', 'the', 'deco', 'few', 'and']"
soc.religion.christian,0,204,Anomaly,0.48267579078674316,0.4787448048591614,"['organ', 'examples', 'resources', 'trans', '##s', 'bodily', '[CLS]', 'donations', 'precedent', 'bodily', 'blood', 'resources', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,0,Normal,0.6783255338668823,0.6691265106201172,"['-', 'jen', 'believers', 'change', ""'"", 'servant', 'rome', 'judge', 's', 'and', 'said', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,1,Normal,0.6734503507614136,0.6627702713012695,"['saint', 'received', 'people', 'story', 'honoured', 'a', 'star', 'patron', ',', '.', 'editor', 'with', 'gonzaga', 'go', '##oys', 'posting', 'name', 'of', 'high', 'of', 'though', 'of', 'gonzaga', 'read', 'that']"
soc.religion.christian,1,2,Normal,0.6755023002624512,0.6637954115867615,"['##ment', 'con', '##lusion', '##sil', 'upset', 't', 'wage', 'm', 'constitutes', 'broken', 'di', 'don', ""'"", 'ness', '.', 'treatment', '##iste', 'certainly', '##ute', 'heard', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,3,Normal,0.6686289310455322,0.6644660234451294,"['caps', 'can', '!', 'etc', 'ed', 'update', 'time', 'subscription', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,4,Normal,0.693196177482605,0.6873448491096497,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,200,Anomaly,0.6738556623458862,0.6668975353240967,"['worth', 'baked', 'head', '##to', 'ya', 'hundreds', 'bone', 'other', 'one', '##fle', 'mu', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,201,Anomaly,0.6741946935653687,0.6653577089309692,"['revolution', '##ents', 'trial', 'reagan', 'con', 'new', 's', '.', 'think', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,202,Anomaly,0.6789292097091675,0.6674158573150635,"['thanks', 'stay', 'current', 'like', 'regular', 'notice', 'up', '##s', 'ignore', 're', 'change', 'date', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,203,Anomaly,0.6771152019500732,0.6663808226585388,"['nothing', '[SEP]', 'no', 'si', '##g', 'represent', '.', '-', 'it', 'actual', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,1,204,Anomaly,0.6716864109039307,0.6593582630157471,"['bureau', 'have', 'i', 'a', 'source', 'sewer', '000', '>', 'disease', 'er', 'system', 'date', 'july', '.', 'please', 'count', 'june', 'prove', 'it', 'and', 'mean', '.', 'be', '""', 'in']"
soc.religion.christian,2,0,Normal,0.4815481901168823,0.47869521379470825,"['-', 'jen', ',', 'be', 'servant', '*', 'change', 'with', 'judge', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,1,Normal,0.47122853994369507,0.4666428565979004,"['##ge', 'story', 'honoured', 'honoured', 'saint', 'name', 'here', 'carry', 'read', 'on', 'family', 'great', 'had', 'gonzaga', 'gonzaga', 'all', '.', 'gonzaga', 'got', '##ius', '.', 'it', 'a', 'editor', 'after']"
soc.religion.christian,2,2,Normal,0.4748818278312683,0.4711299240589142,"['##ment', '##ute', '##lusion', 'this', ""'"", '##ons', 't', 'di', '##sil', 'broken', 'i', 'con', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,3,Normal,0.4793502688407898,0.47624117136001587,"['[CLS]', 'subscription', '.', 'ed', 'forgot', ',', 'in', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,4,Normal,0.44422584772109985,0.4443379044532776,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,200,Anomaly,0.47578611969947815,0.47277840971946716,"['.', '^', '^', '^', '^', ""'"", '^', '^', 'fact', '^', '^', '^', 'in', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^']"
soc.religion.christian,2,201,Anomaly,0.4711621403694153,0.4693886339664459,"['from', 'dec', 'car', 'radio', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,202,Anomaly,0.480601966381073,0.4756346642971039,"['kent', 'stands', '[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,203,Anomaly,0.482553631067276,0.48107293248176575,"['##point', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,2,204,Anomaly,0.4740654528141022,0.4717468321323395,"['s', ""'"", '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,3,0,Normal,0.7133130431175232,0.7133082747459412,"['jen', 'servant', 'believers', '.', ""'"", 'change', 's', 'judge', 'said', '-', 'lois', 'here', '*', ',', 'paul', 'you', '-', 'who', '*', 'as', 'as', 'and', 'before', 'rome', '*']"
soc.religion.christian,3,1,Normal,0.7171194553375244,0.7210421562194824,"['.', '.', '.', 'gonzaga', '.', 'honoured', 'gonzaga', 'soldier', '##oys', 'brave', 'gonzaga', 'all', 'after', 'father', 'story', 'patron', 'a', 'famous', 'honoured', 'carry', ',', 'al', 'famous', 'wanted', 'on']"
soc.religion.christian,3,2,Normal,0.7139243483543396,0.7143821716308594,"['##lusion', '.', '##ment', '##sil', '##s', '##ons', 'm', 'di', 'con', ""'"", '##ute', '##it', 'upset', 't', 'ness', 'broken', 'you', '##iste', 'know', 'out', '##sit', 'mother', ""'"", '##ncies', ""'""]"
soc.religion.christian,3,3,Normal,0.717366635799408,0.7173699140548706,"['ed', '-', 'time', 'thanks', 'address', 'ahead', 'also', 'caps', 'original', 'subscription', 'please', 'changes', 'etc', ',', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,3,4,Normal,0.7211631536483765,0.7344909906387329,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,3,200,Anomaly,0.7204349040985107,0.72072434425354,"['.', '.', 'reports', 'data', '.', '.', 'best', 'news', 'then', 'social', 'that', 'contain', 'going', 'have', 'to', 'cases', 'social', 'sociology', 't', 'it', 'doesn', 'when', ',', 'politics', 'data']"
soc.religion.christian,3,201,Anomaly,0.7205724120140076,0.7172905206680298,"['mo', ""'"", 'rec', ""'"", 'tis', 'more', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,3,202,Anomaly,0.7187056541442871,0.7238080501556396,"['.', '.', 'big', '.', 'added', 'thinks', 'cost', 'value', 'lot', '.', 'for', 'you', 'the', 'added', 'since', 'v', ',', 'disagree', ')', 'added', 'it', 'expensive', 'win', 'multiple', 'live']"
soc.religion.christian,3,203,Anomaly,0.7234909534454346,0.7186282277107239,"['provide', '-', 'you', 'oral', '-', '-', '-', '-', '-', 'you', 'rebound', '-', '-', '-', '-', '-', '-', '-', '-', 'obesity', '-', '-', '-', 'starting', '-']"
soc.religion.christian,3,204,Anomaly,0.7211588621139526,0.7187089323997498,"['.', 'number', 'number', 'limited', '.', '##s', 'recorded', 'taps', 'wire', 'authorization', 'tapped', 'has', 'happen', 'law', 'pretty', 'evidence', 'reason', 'clip', 'in', 'crypt', 'to', 'messages', 'goes', 'good', 'evidence']"
soc.religion.christian,4,0,Normal,0.9498746991157532,0.9455117583274841,"['jen', 'here', '-', 's', ""'"", 'believers', ',', '?', ',', 'servant', 'as', 'you', ',', 'the', 'them', 'to', 'to', 'as', 'who', 'be', 'to', ',', '*', 'in', '[PAD]']"
soc.religion.christian,4,1,Normal,0.9418249726295471,0.9445474743843079,"['saint', 'story', 'of', 'that', 'from', 'a', '.', 'people', 'a', 'it', 'the', 'got', ',', 'read', 'of', 'high', 'here', 'of', 'the', 'after', '##oys', 'aspirations', 'like', '.', 'on']"
soc.religion.christian,4,2,Normal,0.9317013621330261,0.9213639497756958,"['.', '.', '.', ""'"", '##sil', ""'"", 't', 'not', '##s', 'religions', '##ment', 'm', 'it', 'see', '##it', 'is', ""'"", 'and', 'point', 'if', 'not', 'pascal', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,4,3,Normal,0.9358068704605103,0.9355452656745911,"['ed', 'of', 'subscription', 'time', '!', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,4,4,Normal,0.9299985766410828,0.9299985766410828,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,4,200,Anomaly,0.9330318570137024,0.9348300695419312,"['.', 'am', 'not', 'member', 'in', 'i', 'in', '.', '[CLS]', '.', 'a', '.', 'all', 'center', 'at', 'or', ',', 'the', '.', 'even', 't', 'it', 'left', 'leave', 'should']"
soc.religion.christian,4,201,Anomaly,0.9400100111961365,0.938296914100647,"['set', 'record', 's', '.', 'the', '##h', '##al', ""'"", 'during', 'colon', 'straight', '##biology', 'of', '##da', '""', 'not', 'have', 'is', 'nt', 'anything', 'to', ',', 'time', 'surfaces', '""']"
soc.religion.christian,4,202,Anomaly,0.951817512512207,0.94202721118927,"['.', 'sports', 'ski', '.', 'stories', '##ies', 'be', 'color', 'game', '##res', '.', 'box', '(', 'sum', 'looks', 'gets', 'are', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,4,203,Anomaly,0.9364876747131348,0.9332669973373413,"['anything', '[CLS]', 'or', '##ris', 'ship', 'is', '*', 'models', 'f', 'f', 'he', ""'"", '*', 's', '##t', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
soc.religion.christian,4,204,Anomaly,0.941809356212616,0.9486492872238159,"['proof', 'upon', 'those', 'rests', '[CLS]', 'to', 'this', 'who', '##al', '.', 'for', 'an', '""', 'the', 'in', 'basin', '.', 'of', 'and', 'claim', '##ing', ',', 'are', 'by', '""']"
talk.politics.guns,0,0,Normal,0.9479262828826904,0.946524977684021,"['##for', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
talk.politics.guns,0,1,Normal,0.9511082768440247,0.9378609657287598,"['[SEP]', 'what', 'this', 'have', 'before', 'i', 'to', 'is', '.', 'away', 'if', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
talk.politics.guns,0,2,Normal,0.9552600979804993,0.921211838722229,"['[SEP]', '.', '.', ')', '@', 'colorado', '.', 'these', 'ed', 'boulder', 'fc', '(', 'these', 'this', 'cr', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
talk.politics.guns,0,3,Normal,0.9589207172393799,0.9571224451065063,"['in', 'of', 'for', 'away', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
talk.politics.guns,0,4,Normal,0.9516583681106567,0.9443871974945068,"['re', ""'"", '?', 'just', 'you', 'i', 'personal', '##s', 'making', ""'"", 'have', ',', 'so', '.', '.', ',', 'need', 'think', 'im', 'choice', 'more', ',', 'how', 't', ',']"
talk.politics.guns,0,182,Anomaly,0.9617977142333984,0.9544891119003296,"['vs', 'controversy', 'user', 'intended', 'deleted', 'state', ']', 'the', ',', '.', 'it', '.', 'that', 'was', 'to', 'each', 'were', 'atheist', 'was', 'from', 'was', 'sufficient', 'to', 'account', 'cause']"
talk.politics.guns,0,183,Anomaly,0.962013840675354,0.9528965353965759,"['collaborate', 'world', 'war', 'just', 'first', '.', 'after', 'world', ',', 'a', 'between', 'by', '.', '6', 'were', ',', 'of', 'them', 'led', ',', 'croats', 'were', 'actually', ',', '##ko']"
talk.politics.guns,0,184,Anomaly,0.953965961933136,0.9436460733413696,"['patriotic', 'because', ':', 'it', 'p', 'to', ',', 'to', 'when', 'is', 'to', 'at', 'great', 'to', '>', ':', 'on', ',', 'but', '>', 'belief', 'no', 'shouldn', 'an', 'they']"
talk.politics.guns,0,185,Anomaly,0.9494853019714355,0.9263830780982971,"['[SEP]', 'external', '.', 'is', '.', 'i', 'hard', ')', 'have', 'as', '.', 'external', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
talk.politics.guns,0,186,Anomaly,0.9536030292510986,0.9423862099647522,"[',', 'have', 'under', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
